지하철역,호선명,시군구,행정동,총_승객수,년분기
공덕,공항철도1호선,마포구,도화동,740299,20204
연신내,수도권 광역급행철도,은평구,대조동,15,20204
신도림,경부선,구로구,신도림동,2084386,20204
서울역,4호선,용산구,남영동,692537,20204
디지털미디어시티,경의중앙선,은평구,수색동,594572,20204
디지털미디어시티,경의중앙선,은평구,수색동,687880,20204
삼각지,4호선,용산구,한강로동,245933,20204
삼각지,4호선,용산구,한강로동,213581,20204
논현,신분당선(연장2),강남구,논현1동,886206,20204
논현,신분당선(연장2),강남구,논현1동,1053622,20204
논현,신분당선(연장2),강남구,논현1동,1015768,20204
합정,6호선,마포구,합정동,684785,20204
합정,6호선,마포구,합정동,1648987,20204
합정,6호선,마포구,합정동,674724,20204
합정,6호선,마포구,합정동,1651277,20204
합정,6호선,마포구,합정동,517639,20204
합정,6호선,마포구,합정동,1238089,20204
삼각지,4호선,용산구,한강로동,197383,20204
강남구청,7호선,강남구,논현2동,714487,20204
강남구청,7호선,강남구,논현2동,414908,20204
강남구청,7호선,강남구,논현2동,837187,20204
강남구청,7호선,강남구,논현2동,504227,20204
강남구청,7호선,강남구,논현2동,801056,20204
강남구청,7호선,강남구,논현2동,479652,20204
강남구청,분당선,강남구,논현2동,714487,20204
강남구청,분당선,강남구,논현2동,414908,20204
강남구청,분당선,강남구,논현2동,837187,20204
강남구청,분당선,강남구,논현2동,504227,20204
강남구청,분당선,강남구,논현2동,801056,20204
강남구청,분당선,강남구,논현2동,479652,20204
서울역,4호선,용산구,남영동,1639892,20204
서울역,4호선,용산구,남영동,514018,20204
서울역,4호선,용산구,남영동,128229,20204
서울역,4호선,용산구,남영동,173919,20204
서울역,4호선,용산구,남영동,273199,20204
신논현,신분당선(연장2),강남구,역삼1동,1240544,20204
디지털미디어시티,경의중앙선,은평구,수색동,124085,20204
신논현,신분당선(연장2),강남구,역삼1동,1603685,20204
삼각지,4호선,용산구,한강로동,272999,20204
디지털미디어시티,경의중앙선,은평구,수색동,631183,20204
디지털미디어시티,경의중앙선,은평구,수색동,127095,20204
디지털미디어시티,경의중앙선,은평구,수색동,719602,20204
선릉,분당선,강남구,역삼1동,759206,20204
선릉,분당선,강남구,역삼1동,2419812,20204
선릉,분당선,강남구,역삼1동,808419,20204
선릉,분당선,강남구,역삼1동,2572999,20204
선릉,분당선,강남구,역삼1동,677905,20204
선릉,분당선,강남구,역삼1동,2159338,20204
디지털미디어시티,경의중앙선,은평구,수색동,510128,20204
디지털미디어시티,경의중앙선,은평구,수색동,101191,20204
디지털미디어시티,경의중앙선,은평구,수색동,608721,20204
합정,2호선,마포구,합정동,684785,20204
합정,2호선,마포구,합정동,1648987,20204
합정,2호선,마포구,합정동,674724,20204
합정,2호선,마포구,합정동,1651277,20204
합정,2호선,마포구,합정동,517639,20204
합정,2호선,마포구,합정동,1238089,20204
신사,3호선,강남구,논현1동,1274442,20204
신사,3호선,강남구,논현1동,1606338,20204
신사,3호선,강남구,논현1동,1564858,20204
신도림,2호선,구로구,신도림동,2084386,20204
신도림,2호선,구로구,신도림동,175211,20204
신도림,2호선,구로구,신도림동,2600314,20204
신도림,2호선,구로구,신도림동,222225,20204
신도림,2호선,구로구,신도림동,2557059,20204
신도림,2호선,구로구,신도림동,220057,20204
삼각지,4호선,용산구,한강로동,267656,20204
삼각지,4호선,용산구,한강로동,238762,20204
신논현,신분당선(연장2),강남구,역삼1동,1561904,20204
고속터미널,3호선,서초구,반포4동,731035,20204
고속터미널,7호선,서초구,반포4동,792367,20204
고속터미널,3호선,서초구,반포4동,2302568,20204
서울역,공항철도1호선,용산구,남영동,397339,20204
서울역,공항철도1호선,용산구,남영동,224206,20204
서울역,공항철도1호선,용산구,남영동,193442,20204
서울역,공항철도1호선,용산구,남영동,692537,20204
서울역,공항철도1호선,용산구,남영동,2207287,20204
서울역,공항철도1호선,용산구,남영동,273199,20204
서울역,공항철도1호선,용산구,남영동,173919,20204
서울역,공항철도1호선,용산구,남영동,128229,20204
서울역,공항철도1호선,용산구,남영동,514018,20204
서울역,공항철도1호선,용산구,남영동,1639892,20204
왕십리(성동구청),경원선,성동구,행당1동,781699,20204
왕십리(성동구청),경원선,성동구,행당1동,781699,20204
왕십리(성동구청),경원선,성동구,행당1동,241813,20204
왕십리(성동구청),경원선,성동구,행당1동,241813,20204
이촌(국립중앙박물관),4호선,용산구,한강로동,296947,20204
이촌(국립중앙박물관),4호선,용산구,한강로동,140699,20204
이촌(국립중앙박물관),4호선,용산구,한강로동,396083,20204
노량진,경부선,동작구,노량진1동,1017044,20204
노량진,경부선,동작구,노량진1동,374592,20204
노량진,경부선,동작구,노량진1동,1357785,20204
노량진,경부선,동작구,노량진1동,505862,20204
신설동,우이신설선,동대문구,용신동,613813,20204
노량진,경부선,동작구,노량진1동,1341974,20204
신설동,우이신설선,동대문구,용신동,613813,20204
서울역,공항철도1호선,용산구,남영동,656420,20204
김포공항,5호선,강서구,방화2동,373367,20204
김포공항,5호선,강서구,방화2동,387567,20204
김포공항,5호선,강서구,방화2동,387567,20204
김포공항,김포골드라인,강서구,방화2동,487124,20204
김포공항,김포골드라인,강서구,방화2동,487124,20204
김포공항,김포골드라인,강서구,방화2동,487124,20204
김포공항,김포골드라인,강서구,방화2동,487124,20204
김포공항,김포골드라인,강서구,방화2동,2,20204
김포공항,김포골드라인,강서구,방화2동,2,20204
고속터미널,3호선,서초구,반포4동,2302568,20204
김포공항,김포골드라인,강서구,방화2동,2,20204
김포공항,김포골드라인,강서구,방화2동,2,20204
효창공원앞,경의중앙선,용산구,용문동,290217,20204
효창공원앞,경의중앙선,용산구,용문동,130571,20204
효창공원앞,경의중앙선,용산구,용문동,343680,20204
효창공원앞,경의중앙선,용산구,용문동,150431,20204
효창공원앞,경의중앙선,용산구,용문동,334206,20204
효창공원앞,경의중앙선,용산구,용문동,145601,20204
서울역,공항철도1호선,용산구,남영동,378716,20204
서울역,공항철도1호선,용산구,남영동,207466,20204
서울역,공항철도1호선,용산구,남영동,181367,20204
서울역,공항철도1호선,용산구,남영동,2111954,20204
노량진,경부선,동작구,노량진1동,508348,20204
신설동,우이신설선,동대문구,용신동,150637,20204
신설동,우이신설선,동대문구,용신동,150637,20204
수서,분당선,강남구,수서동,900305,20204
수서,분당선,강남구,수서동,729382,20204
수서,분당선,강남구,수서동,729382,20204
수서,분당선,강남구,수서동,863296,20204
수서,분당선,강남구,수서동,863296,20204
수서,분당선,강남구,수서동,703620,20204
시청,1호선,중구,소공동,852766,20204
신설동,우이신설선,동대문구,용신동,97960,20204
신설동,우이신설선,동대문구,용신동,708973,20204
신설동,우이신설선,동대문구,용신동,708973,20204
신설동,우이신설선,동대문구,용신동,182674,20204
공덕,경의중앙선,마포구,도화동,123721,20204
신설동,우이신설선,동대문구,용신동,113912,20204
신설동,우이신설선,동대문구,용신동,113912,20204
신설동,우이신설선,동대문구,용신동,715782,20204
신설동,우이신설선,동대문구,용신동,715782,20204
신설동,우이신설선,동대문구,용신동,176808,20204
시청,1호선,중구,소공동,908859,20204
시청,1호선,중구,소공동,1067580,20204
시청,1호선,중구,소공동,1120276,20204
시청,1호선,중구,소공동,989813,20204
수서,분당선,강남구,수서동,900305,20204
수서,분당선,강남구,수서동,549992,20204
수서,분당선,강남구,수서동,549992,20204
수서,분당선,강남구,수서동,685047,20204
신설동,우이신설선,동대문구,용신동,97960,20204
왕십리(성동구청),경원선,성동구,행당1동,768859,20204
왕십리(성동구청),경원선,성동구,행당1동,768859,20204
왕십리(성동구청),경원선,성동구,행당1동,782088,20204
왕십리(성동구청),경원선,성동구,행당1동,782088,20204
왕십리(성동구청),경원선,성동구,행당1동,243565,20204
왕십리(성동구청),경원선,성동구,행당1동,243565,20204
왕십리(성동구청),경원선,성동구,행당1동,778523,20204
왕십리(성동구청),경원선,성동구,행당1동,778523,20204
왕십리(성동구청),경원선,성동구,행당1동,614608,20204
가산디지털단지,경부선,금천구,가산동,1964995,20204
왕십리(성동구청),경원선,성동구,행당1동,614608,20204
왕십리(성동구청),경원선,성동구,행당1동,201909,20204
왕십리(성동구청),경원선,성동구,행당1동,590463,20204
왕십리(성동구청),경원선,성동구,행당1동,590463,20204
김포공항,5호선,강서구,방화2동,387567,20204
김포공항,5호선,강서구,방화2동,387567,20204
김포공항,5호선,강서구,방화2동,311879,20204
김포공항,5호선,강서구,방화2동,311879,20204
김포공항,5호선,강서구,방화2동,311879,20204
김포공항,5호선,강서구,방화2동,311879,20204
수서,분당선,강남구,수서동,685047,20204
왕십리(성동구청),경원선,성동구,행당1동,201909,20204
시청,1호선,중구,소공동,1026975,20204
김포공항,5호선,강서구,방화2동,373367,20204
홍대입구,경의중앙선,마포구,서교동,1945905,20204
홍대입구,경의중앙선,마포구,서교동,498485,20204
왕십리(성동구청),5호선,성동구,행당1동,781699,20204
왕십리(성동구청),5호선,성동구,행당1동,781699,20204
왕십리(성동구청),5호선,성동구,행당1동,241813,20204
왕십리(성동구청),5호선,성동구,행당1동,241813,20204
왕십리(성동구청),5호선,성동구,행당1동,768859,20204
왕십리(성동구청),5호선,성동구,행당1동,768859,20204
왕십리(성동구청),5호선,성동구,행당1동,782088,20204
왕십리(성동구청),5호선,성동구,행당1동,782088,20204
왕십리(성동구청),5호선,성동구,행당1동,243565,20204
왕십리(성동구청),5호선,성동구,행당1동,243565,20204
왕십리(성동구청),5호선,성동구,행당1동,778523,20204
왕십리(성동구청),5호선,성동구,행당1동,778523,20204
왕십리(성동구청),5호선,성동구,행당1동,614608,20204
왕십리(성동구청),5호선,성동구,행당1동,614608,20204
왕십리(성동구청),5호선,성동구,행당1동,201909,20204
왕십리(성동구청),5호선,성동구,행당1동,201909,20204
왕십리(성동구청),5호선,성동구,행당1동,590463,20204
왕십리(성동구청),5호선,성동구,행당1동,590463,20204
공덕,경의중앙선,마포구,도화동,161960,20204
공덕,경의중앙선,마포구,도화동,161960,20204
홍대입구,경의중앙선,마포구,서교동,498485,20204
공덕,경의중앙선,마포구,도화동,867871,20204
홍대입구,경의중앙선,마포구,서교동,498485,20204
홍대입구,경의중앙선,마포구,서교동,104154,20204
홍대입구,경의중앙선,마포구,서교동,1945905,20204
홍대입구,경의중앙선,마포구,서교동,1945905,20204
홍대입구,경의중앙선,마포구,서교동,67571,20204
홍대입구,경의중앙선,마포구,서교동,67571,20204
홍대입구,경의중앙선,마포구,서교동,67571,20204
홍대입구,경의중앙선,마포구,서교동,326044,20204
홍대입구,경의중앙선,마포구,서교동,326044,20204
홍대입구,경의중앙선,마포구,서교동,326044,20204
홍대입구,경의중앙선,마포구,서교동,2872281,20204
홍대입구,경의중앙선,마포구,서교동,2872281,20204
홍대입구,경의중앙선,마포구,서교동,2872281,20204
홍대입구,경의중앙선,마포구,서교동,96322,20204
홍대입구,경의중앙선,마포구,서교동,96322,20204
홍대입구,경의중앙선,마포구,서교동,96322,20204
홍대입구,경의중앙선,마포구,서교동,477227,20204
홍대입구,경의중앙선,마포구,서교동,477227,20204
홍대입구,경의중앙선,마포구,서교동,477227,20204
홍대입구,경의중앙선,마포구,서교동,2977449,20204
홍대입구,경의중앙선,마포구,서교동,2977449,20204
